Change Type,Empresa,Código,Título,Revisión,Fecha de emisión,Disciplina,Tipo de documento,Grupo de documento,Clase de documento,Estado,Fase/Área,Creado el,Área Húmeda
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-019,TREN B PLANTA POC - E1 - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - PLANTA,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:14,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-020,TREN B PLANTA POC - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - SECCIONES,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:15,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-021,TREN B PLANTA E1 - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - SECCIONES,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:17,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-022,TREN B PLANTA E2 - E3 - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - PLANTA,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:18,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-023,TREN B PLANTA E2 - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - SECCIONES,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:23,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-024,TREN B PLANTA E3 - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - SECCIONES,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:27,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-025,TREN B PLANTA D - L - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - PLANTA,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:29,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-026,TREN B PLANTA D - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - SECCIONES,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:32,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-027,TREN B PLANTA L - CANALIZACIÓN FUERZA Y CONTROL BANDEJAS Y CONDUITS - SECCIONES,B,18/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,18/06/2026 16:33,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-028,CANALIZACIÓN FUERZA Y CONTROL - BANCO DUCTOS - PLANTA,1,21/08/2026,ELECTRICA,Planos,Planos,Técnicos,Construcción,Ingeniería,21/08/2026 17:48,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-029,CANALIZACIÓN FUERZA Y CONTROL - BANCO DUCTOS - SECCIONES Y DETALLES (1 DE 3),D,27/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,27/05/2026 17:56,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-030,CANALIZACIÓN FUERZA Y CONTROL - BANCO DUCTOS - SECCIONES Y DETALLES (2 DE 3),D,27/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,27/05/2026 17:57,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-031,CANALIZACIÓN FUERZA Y CONTROL - BANCO DUCTOS - SECCIONES Y DETALLES (3 DE 3),D,28/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,28/05/2026 20:04,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-032,DESARROLLO DE BUZONES ELÉCTRICOS (1 DE 5),1,22/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,25/05/2026 10:01,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-033,DESARROLLO DE BUZONES ELÉCTRICOS (2 DE 5),1,22/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,25/05/2026 10:03,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-034,DESARROLLO DE BUZONES ELÉCTRICOS (3 DE 5),1,22/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,25/05/2026 10:03,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-035,DESARROLLO DE BUZONES ELÉCTRICOS (4 DE 5),1,22/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,25/05/2026 10:04,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-LY-036,DESARROLLO DE BUZONES ELÉCTRICOS (5 DE 5),1,25/05/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,26/05/2026 09:11,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-001,DIAGRAMA UNIFILAR TABLERO 300-DPD-001,1,20/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,20/07/2026 17:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-004,DIAGRAMA UNIFILAR CCM 300-MCL-001 (1 DE 3),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,19/06/2026 14:48,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-005,DIAGRAMA UNIFILAR CCM 300-MCL-001 (2 DE 3),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,19/06/2026 14:49,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-006,DIAGRAMA UNIFILAR CCM 300-MCL-001 (3 DE 3),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,19/06/2026 14:54,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-007,DIAGRAMA UNIFILAR CCM 300-MCL-002 (1 DE 3),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 14:54,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-008,DIAGRAMA UNIFILAR CCM 300-MCL-002 (2 DE 3),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 14:55,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-009,DIAGRAMA UNIFILAR CCM 300-MCL-002 (3 DE 3),1,19/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,19/06/2026 15:01,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-012,DIAGRAMA UNIFILAR TABLERO DE BAJA TENSIÓN 300-SBL-001,B,30/01/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,02/02/2026 10:22,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-014,DIAGRAMA UNIFILAR TABLERO 300-DPA-001,0,20/02/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,20/02/2026 18:52,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-015,DIAGRAMA UNIFILAR TABLERO 300-LPA-001,0,20/02/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado y Validado,Ingeniería,20/02/2026 18:52,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-016,TREN B - DIAGRAMA UNIFILAR TABLERO 300-DPA-002,B,23/01/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,23/01/2026 12:39,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-017,TREN B - DIAGRAMA UNIFILAR TABLERO 300-LPA-002,B,23/01/2026,ELECTRICA,Planos,Planos,Técnicos,Revisión de SPCC,Ingeniería,23/01/2026 12:40,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-SD-018,DIAGRAMA UNIFILAR SWITCHGEAR 300-SGL-001,1,22/06/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,22/06/2026 15:12,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-001,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP E-1 TREN A ""300-AGA-101-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:32,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-002,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP E-2 TREN A ""300-AGA-104-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:33,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-003,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP E-3 TREN A ""300-AGA-107-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:34,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-004,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP D TREN A ""300-AGA-110-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:35,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-005,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP L TREN A ""300-AGA-113-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:36,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-006,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP E-1 TREN B ""300-AGA-201-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:36,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-007,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP E-2 TREN B ""300-AGA-204-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:37,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-008,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP E-3 TREN B ""300-AGA-207-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:38,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-009,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP D TREN B ""300-AGA-210-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:38,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-010,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR TURBINA DOP L TREN B ""300-AGA-213-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:39,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-011,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-1 TREN A ""300-AGA-102-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:40,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-012,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-1 TREN A ""300-AGA-103-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:41,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-013,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-2 TREN A ""300-AGA-105-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:42,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-014,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-2 TREN A ""300-AGA-106-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:43,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-015,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-3 TREN A ""300-AGA-108-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 09:43,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-016,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-3 TREN A ""300-AGA-109-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,27/07/2026 11:51,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-017,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK D TREN A ""300-AGA-111-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:29,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-018,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK D TREN A ""300-AGA-112-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:37,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-019,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK L TREN A ""300-AGA-114-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:43,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-020,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK L TREN A ""300-AGA-115-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:44,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-021,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-1TREN B ""300-AGA-202-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:45,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-022,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-1TREN B ""300-AGA-203-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:45,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-023,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-2 TREN B ""300-AGA-205-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:47,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-024,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-2 TREN B ""300-AGA-206-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:48,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-025,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-3 TREN B ""300-AGA-208-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:49,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-026,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK E-3 TREN B ""300-AGA-209-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:50,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-027,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK D TREN B ""300-AGA-211-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:50,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-028,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK D TREN B ""300-AGA-212-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:51,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-029,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK L TREN B ""300-AGA-214-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:52,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-030,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR MEZCLADOR SPIROK L TREN B ""300-AGA-215-M""",0,27/07/2026,ELECTRICA,Planos,Planos,Técnicos,Revisado con Comentarios,Ingeniería,27/07/2026 17:52,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-031,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. ORGÁNICO CARGADO POD TREN A ""300-PPC-101""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:01,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-032,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. ORGÁNICO CARGADO POD TREN A ""300-PPC-102""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:01,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-033,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. ORGÁNICO CARGADO POD TREN A ""300-PPC-103""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:02,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-034,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DILUYENTE ""300-PPC-301-M""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:05,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-035,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE ALIMENTACIÓN A TANQUE DILUYENTE ""300-PPC-302-M""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:08,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-036,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA.  RECIRCULACIÓN ACUOSO TANQUE POD. TREN A ""300-PPC-106""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:09,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-037,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA.  DESCARTE ACUOSO TANQUE POD. TREN A ""300-PPC-107""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:09,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-038,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ORGÁNICA CARGADO. TREN B ""300-PPC-201""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:10,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-039,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ORGÁNICA CARGADO. TREN B ""300-PPC-202""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:10,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-040,"DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ORGÁNICA CARGADO. TREN B ""300-PPC-203""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:11,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-041,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE IMPULSIÓN DILUYENTE ""300-PPC-311""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:12,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-042,"DIAGRAMA ESQUEMÁTICO DE CONTROL MOTOR BOMBA DE IMPULSIÓN DILUYENTE ""300-PPC-312""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:12,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-043,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. DESCARTE ACUOSO TANQUE OC. TREN B ""300-PPC-206""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:13,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-044,"DIAGRAMA ESQUEMÁTICO DE CONTROL BBA. DESCARTE ACUOSO TANQUE OC. TREN B ""300-PPC-207""",0,30/07/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,30/07/2026 15:13,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-045,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA ORGÁNICO TRATADO “300-PPC-002”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:16,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-046,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA IMPULSIÓN DILUYENTE “300- PPC-004”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:17,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-047,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA IMPULSIÓN DILUYENTE “300-PPC-005”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:19,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-048,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ORGÁNICO GRUMOS PRIMARIOS “300-PPC-006”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:20,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-049,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ORGÁNICO GRUMOS PRIMARIOS “300-PPC-007”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:23,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-050,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ORGÁNICO GRUMOS SECUNDARIOS “300-PPC-008”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:24,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-051,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ORGÁNICO GRUMOS SECUNDARIOS “300-PPC-009”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:28,3300 - Extracción por Solventes
NEW,CUMBRA INGENIERÍA S.A.,P22-DA-3300-07-WD-052,DIAGRAMA ESQUEMÁTICO DE CONTROL BOMBA TRASPASO ORGÁNICO RECUPERADO “300-PPC-012”,0,05/08/2026,ELECTRICA,Planos,Planos,Técnicos,Informativo,Ingeniería,05/08/2026 17:51,3300 - Extracción por Solventes
